-3.77414089937059   40.76461062017799
-3.779326029987744   40.7717922200793
-3.774878230267566   40.7798062299479
-3.77448426960816   40.78787640998115
-3.775917350184265   40.791582689606805
-3.774998699737051   40.80010657968516
-3.770928339759927   40.80666696992009
-3.768883192064972   40.811956931889895
-3.77717952627758   40.81313606598581
-3.783135274864624   40.819954348468606
-3.787168469741832   40.823087340013416
-3.794634260270311   40.825549720164474
-3.799343190362084   40.83240158994079
-3.803878309921155   40.8405584697465
-3.809128249494472   40.83572225997817
-3.817700339549885   40.83180193981297
-3.82778884060209   40.829307299852566
-3.836541289908645   40.83179668985381
-3.834391369905485   40.84035434952626
-3.841539040042377   40.84574615037387
-3.844770889177147   40.853371529567816
-3.844707779833493   40.86039343980056
-3.843307510223106   40.866900329824546
-3.844596900777955   40.87402761030242
-3.847553729790143   40.878438780297046
-3.843430039529534   40.881394580191916
-3.838322239485284   40.885265290181
-3.845623769470806   40.887602649929576
-3.855523790501674   40.890813159874405
-3.862905429549287   40.897611370439975
-3.866584999919958   40.90459013995574
